State Name,Dist Name,Year,max_N_budjet_kg_ha,min_N_budjet_kg_ha,median_N_budjet_kg_ha,mean_N_budjet_kg_ha,percentile_95_N_budjet_kg_ha,percentile_5_N_budjet_kg_ha,percentile_75_N_budjet_kg_ha,percentile_25_N_budjet_kg_ha
Karnataka,Bellary,1986,78.31814921045779,65.0267839160746,70.98462228143279,71.4431851359884,76.59424220448611,65.99406221202955,73.99039705058772,69.35453607594468
Karnataka,Bellary,1987,70.42676470727889,52.722020552525876,61.57439262990238,61.22747583056482,68.61873920053675,53.38522062145405,65.97292160710222,57.17586365270253
Karnataka,Bellary,1988,104.19445983225381,89.41395766491351,96.3044852008873,96.45605273795466,102.59313582210838,91.00723046964897,99.45852589735446,93.13159367499571
Karnataka,Bellary,1989,93.19701600519429,80.9627169164853,86.36503094815723,86.84158795661227,92.14206985288908,82.01766306879051,89.1453523066769,83.94212734597885
Karnataka,Bellary,1990,83.79289907933311,71.72663006720715,77.75976457327013,77.46956486553712,83.53387134777509,71.98565779876517,79.27975503865316,74.73004087016808
Karnataka,Bellary,1991,96.30137758060016,80.01864173833171,87.76132074909103,87.91091320351451,94.34939581712193,81.53206570039754,90.93800829437299,85.20771079581918
Karnataka,Bellary,1992,96.95170265425796,84.70947856226155,90.78914576497341,90.51041936362422,96.82227437944897,84.83890683707055,92.30215270577912,87.63521656658256
Karnataka,Bellary,1993,106.02345470203613,85.61294035671733,95.81819752937673,95.55425889453936,104.85016193734695,85.91523562644313,101.31604876641603,90.32034629233743
Karnataka,Bellary,1994,104.76741806896288,96.95752965495734,100.86247386196013,100.52136752381341,104.38787602069998,97.1362256369396,102.15220191559365,97.89128244541118
Karnataka,Bellary,1995,101.85056500046377,92.301541836513,96.60293400793958,96.77626397364786,100.60704500848,92.55575666052302,99.10309057242179,95.04901626455498
Karnataka,Bellary,1996,89.28742234078796,78.91502175032574,84.10122204555685,83.93853195170787,88.29176225279923,79.4004023155159,86.76688907027079,81.38719540829186
Karnataka,Bellary,1997,112.57719905718417,97.36881046688661,104.9730047620354,104.61913741673739,111.4027330025008,97.37551428208663,109.12329340608976,100.82271611798103
Karnataka,Bellary,1998,126.92414704845879,115.23502256652912,120.77790971304553,120.76827972842868,125.69543690856749,116.13189010252715,122.80506806041831,118.692042188147
Karnataka,Bellary,1999,148.92780190870806,141.57865235417597,144.50081668333888,145.00242364874097,148.5149851600969,141.99146910278714,147.1907347655836,143.31571949730042
Karnataka,Bellary,2000,144.29209918873397,132.72671826173348,138.5094087252337,138.27853980185014,143.3722863359741,133.64653111449334,140.08581118048644,135.99768904596783
Karnataka,Bellary,2001,155.44098480302043,144.79482277978423,150.11790379140234,150.07093655201507,154.74639520741283,145.48941237539185,151.70100851972032,148.26725111863124
Karnataka,Bellary,2002,139.27979373115113,122.61633073636992,130.94806223376054,131.13834466085953,138.03159370008663,124.49246277686113,134.08760743693313,127.80851703058791
Karnataka,Bellary,2003,129.02536660489784,114.05188514914609,122.39664319574786,121.8246316499306,128.17086861151688,115.85020219312553,124.31919679759486,118.75805495644906
Karnataka,Bellary,2004,151.72660577407825,134.22550734934177,143.4972856813598,143.28281283007053,150.50006712225237,136.4643416867573,145.9795633254393,139.97254979798072
Karnataka,Bellary,2005,162.23608523593845,145.2121535638936,153.51487910221937,153.6543726340171,160.46359417533674,146.75448029702898,156.58403514785167,150.86420365198035
Karnataka,Bellary,2006,158.38308315884518,136.85503482946487,147.619058994155,147.6455817620867,156.80818881519193,138.51745430729267,152.88885711876628,142.34926086954374
Karnataka,Bellary,2007,164.88882415552408,150.09324799539627,157.28066618765484,157.28873969834834,163.2572561883373,151.35014190917784,159.67583798536646,154.77368145452888
Karnataka,Bellary,2008,191.0878236013416,171.69046225552702,181.3891429284343,181.22527071722746,189.552737921209,172.684769638677,186.56159195923334,176.2166938976353
Karnataka,Bellary,2009,233.30503817494505,211.95037231162686,222.62770524328596,222.48214729966347,231.768065673053,213.0070035995648,228.96430149848,216.2911089880919
Karnataka,Bellary,2010,208.17350670288238,193.3580007695131,200.76575373619772,200.6059586251732,206.6969136242743,194.30726998174023,203.90170830473463,197.62979916766085
Karnataka,Bellary,2011,249.76183830859821,236.72141544702816,243.0578190918545,243.12188779052545,248.1657735690614,238.1152916220104,245.68509073952094,240.71045827815323
Karnataka,Bellary,2012,207.82960955545195,199.4505341595319,202.9621265397099,203.40461293454155,207.3972486954689,199.88289501951496,205.1420475619061,201.53429743665723
Karnataka,Bellary,2013,230.50357249213891,218.25520081233884,224.37152655201976,224.30490402158205,228.96886599308135,219.7812612011554,227.10184227937538,221.54913712922666
Karnataka,Bellary,2014,250.57448905970466,240.85797730898452,245.7162331843446,245.587568440483,249.98551155009724,241.44695481859193,247.3935232772007,243.84594597569617
Karnataka,Bellary,2015,203.43494540593818,194.23633472358793,198.83564006476306,198.7661461528231,202.8176250161567,194.8536551133694,200.43445002814337,197.13258923347286
Karnataka,Bellary,2016,192.7495937328415,177.82300587598988,187.2088028875908,186.31547740307283,191.91097963645564,178.83896814845602,189.7588249241951,183.06322130291983
Karnataka,Bellary,2017,181.0118926977979,158.94563114683044,169.97876192231416,170.56873320950135,180.80163524061737,159.15588860401095,178.26855294777238,165.2287986199789
Karnataka,Bellary,2018,,,,,,,,
Karnataka,Bidar,1965,,,,,,,,
Karnataka,Bidar,1966,33.662360682777944,15.854807639840175,24.75858416130906,24.768454963905707,32.503056794308996,17.046685176878043,29.70622395325301,19.810944369365107
Karnataka,Bidar,1967,37.17493273147556,16.856718264473788,27.015825497974674,26.879102605236508,36.07084625722951,17.509619192683893,32.350304017890856,21.681346978058492
Karnataka,Bidar,1968,38.29902591675049,18.658609335193027,28.47881762597176,28.36747442940552,37.401946342357476,19.18825636091745,34.95978423300379,21.997851018939734
Karnataka,Bidar,1969,39.842341423738986,19.3051439275442,29.573742675641597,29.54039892944809,39.08390463487702,19.953546353967617,36.16988835556202,22.977596995721168
Karnataka,Bidar,1970,37.00827083439954,19.832795424902045,28.42053312965079,28.37086882329702,36.180163480558846,20.497010567775288,33.01069648229976,23.830369777001827
Karnataka,Bidar,1971,35.39328926331685,18.305143875047335,26.849216569182094,26.777011054125712,34.434803843471435,19.02535109520669,31.35754575852242,22.340887379841767
Karnataka,Bidar,1972,44.695524153255086,19.102186840531957,31.898855496893518,31.98128217781503,44.23991364781859,19.557797345968453,42.901304134193836,21.390966945122244
Karnataka,Bidar,1973,41.10121758151868,25.874940876559656,33.48807922903917,33.465158849263446,40.25074849139577,26.64977271342268,36.68684849933975,30.289309958738585
Karnataka,Bidar,1974,37.2848478344543,19.233942256965726,28.25939504571001,28.172305352077334,36.338283979785224,19.893110122646963,33.68678781431346,22.832002277106557
Karnataka,Bidar,1975,36.586943450455436,19.165140080756565,27.876041765606004,27.765375681641604,35.59137288980856,19.795512564320937,32.25253269869083,23.499550832521177
Karnataka,Bidar,1976,41.626727197822035,20.147512296179094,30.88711974700057,30.79827751273038,40.620767713235495,20.860292407674027,38.653622612826226,23.120616881174907
Karnataka,Bidar,1977,38.58278040453402,27.157197193261098,32.86998879889756,32.77437160553054,37.67350730553626,27.7509335541477,35.3452750193442,30.394702578450914
Karnataka,Bidar,1978,36.39321651394501,21.963930382464,29.178573448204506,29.139179089442493,35.3847689952192,22.84237651727516,32.94000468520211,25.4171422112069
Karnataka,Bidar,1979,39.81545358422727,25.26729135228975,32.541372468258515,32.489712206632845,38.780899002011914,26.1313670711404,36.49335232021141,28.589392616305613
Karnataka,Bidar,1980,40.313250196360656,24.05841154312003,32.18583086974034,32.11128795214084,39.24779764947156,24.877872461930764,37.019950844250374,27.35171089523031
Karnataka,Bidar,1981,43.08091862386236,25.785990230932473,34.43345442739742,34.31405532157844,42.01214372324982,26.53496157626451,39.98143334471017,28.75054188477168
Karnataka,Bidar,1982,43.920109537437945,29.54797178032345,36.7340406588807,36.586825960133964,42.79138534308807,30.190887468809112,40.665729443035445,32.80235187472595
Karnataka,Bidar,1983,47.51067633305684,34.24542658260897,40.53574872949707,40.66599793483459,46.36769232028984,34.68863396948154,43.41928595719169,38.33681695847412
Karnataka,Bidar,1984,44.68153071185669,35.71867005600129,40.200100383928984,39.906669012000016,43.83284866390347,35.7938989429783,42.68157783990145,37.36431317088488
Karnataka,Bidar,1985,45.007405044834385,37.3328341433397,41.17011959408704,40.88804265334665,44.84159127709499,37.41476740082189,43.05424667203965,37.74604089034158
Karnataka,Bidar,1986,45.22296289659804,33.420502842542206,39.32173286957012,39.107840721002766,44.31413890758649,33.62348274128149,42.0108332313426,36.632632507797645
Karnataka,Bidar,1987,46.37458408312813,34.92001277830775,40.64729843071794,40.45606378217362,45.571921105221556,35.09160141601807,43.93668618883557,37.35791067260029
Karnataka,Bidar,1988,60.64784596489024,40.35788813611471,50.50286705050247,50.25096922354793,59.293390566527066,40.88108070552789,55.49337663133224,45.51235746967271
Karnataka,Bidar,1989,56.120035016893695,38.64608106605715,47.38305804147542,47.08608571247479,54.67282788601988,39.11327951122888,51.89051107163891,42.87560501131193
Karnataka,Bidar,1990,60.025966502127666,42.30223022979956,51.16409836596362,50.89879451558264,58.6334709435441,42.81922308212589,56.579861541543295,45.74833519038394
Karnataka,Bidar,1991,58.70053803679624,35.613476700889755,47.157007368843,47.017937837054404,57.445433870227816,36.40965141255585,53.525117515053374,40.78889722263262
Karnataka,Bidar,1992,52.676997237610486,31.913309451311846,42.29515334446117,42.02246005667433,51.347567772970216,32.34285106625558,46.232473619389765,38.35783306953257
Karnataka,Bidar,1993,52.75686462898367,38.85078103557514,45.80382283227941,45.97723145633079,52.525544189578014,39.65434993435034,49.356007847068454,42.25163781749035
Karnataka,Bidar,1994,49.58626722839018,31.616496572757512,40.60138190057384,40.81755852031532,49.44133934059142,32.47480730570314,46.08950952865875,35.11325427248894
Karnataka,Bidar,1995,49.67366152958142,35.476801396400404,42.575231462990914,42.803111965148304,49.566749686680666,36.33571889642054,46.83232433738219,38.31813858859965
Karnataka,Bidar,1996,53.36051914215575,43.18959033282141,48.8055311945823,48.52669697134623,53.26864581757921,44.11188302912818,50.00789170260863,46.542217772368524
Karnataka,Bidar,1997,59.54377156984285,42.20069277155745,50.87223217070016,51.0707476703928,59.38613887173958,42.92197774368086,58.01739066856855,43.89334435458734
Karnataka,Bidar,1998,65.53285345744348,55.41533332121317,60.21144659595595,60.386544458204206,64.80421336859479,55.85506193735225,62.13514497929218,58.81304179936447
Karnataka,Bidar,1999,69.13926933518732,60.398279994572505,64.23072738980186,64.56736355985502,68.21408732333865,60.65880535983905,66.35814774266214,63.179401587097686
Karnataka,Bidar,2000,66.88151076107431,53.73088005505701,60.30619540806566,60.130995190861576,65.96877527873768,54.06545482062017,62.87681408281861,57.735576733312705
Karnataka,Bidar,2001,68.10572460673855,52.51640984941493,59.956553605139,60.122310104281325,67.17136803164645,52.82786791598219,62.914047348024255,57.70808710812922
Karnataka,Bidar,2002,61.462236394455935,48.96834754301986,55.2152919687379,55.03114593805106,60.51729506780271,49.30560696840654,58.669731314059106,51.76085262341669
Karnataka,Bidar,2003,51.49511638462567,35.07292819270799,43.28402228866683,43.15917114383513,50.71576427646812,35.440271522920945,47.69112830902517,38.87691626830849
Karnataka,Bidar,2004,58.740596469518806,43.338649872468544,51.03962317099368,50.724448246721884,57.6236707456026,43.41549834628783,56.59057585904197,45.48867048294538
Karnataka,Bidar,2005,62.88421179306322,48.24391306603455,55.5640624295489,55.267576137171595,61.87141368524761,48.27830640900512,60.318796096147764,50.80932876295001
Karnataka,Bidar,2006,64.80381078890039,49.97607722064278,57.38994400477158,57.06194377737402,63.70503250599012,49.99245475314108,62.57117306309381,52.20871494644937
Karnataka,Bidar,2007,60.118014930225286,45.27726094523372,52.08324335426772,52.45108107533181,59.2406037670653,45.34103446248131,54.90407674141336,50.491199134045644
Karnataka,Bidar,2008,73.09131233807692,59.288206020309175,66.18975917919305,66.24636918210074,72.73655524462391,59.82977612335757,70.69333042575803,61.68618793262805
Karnataka,Bidar,2009,73.69559952668955,56.91467650274458,65.30513801471706,65.3464544996692,73.30294984361969,57.4436705861565,72.08064168387247,58.52963434556165
Karnataka,Bidar,2010,71.19832708047876,63.306541194487785,67.39045910865426,67.36151302665502,70.84495634637423,64.01987226285907,68.86418296476063,65.6406853102059
Karnataka,Bidar,2011,70.44241252266767,64.30637600275915,67.3743942627134,67.38726463385989,70.32264134612328,64.42614717930351,69.20644512632316,65.61956562598257
Karnataka,Bidar,2012,59.70720582407518,42.60767938916445,51.15744260661982,51.31162602006891,59.465761680165116,43.35792879745652,55.44678618411239,46.868099029127244
Karnataka,Bidar,2013,45.64929156558567,37.80630069547113,41.72779613052839,41.93818756607185,45.49889998115434,38.15404702070136,44.81194608639707,39.547167986467926
Karnataka,Bidar,2014,73.03923835489178,63.468184349098095,68.25371135199494,68.16562004289369,72.9710153825122,63.53640732147767,72.1707764745699,63.8080983748125
Karnataka,Bidar,2015,75.26487776112035,54.769529402052875,65.01720358158661,65.06164645821401,74.99412500772284,55.18694364832078,71.54396359163002,58.49044357154319
Karnataka,Bidar,2016,57.202498782266346,49.558873569564014,53.21445996692374,53.30580287331818,56.21585179293154,50.362671729008234,54.86667149199676,51.865489010433805
Karnataka,Bidar,2017,43.93890489183895,9.993800664125246,26.966352777982106,26.993711116481222,43.02448282670271,10.998505246308593,35.3660864883142,18.566619067649995
Karnataka,Bidar,2018,,,,,,,,
Karnataka,Bijapur / Vijayapura,1965,,,,,,,,
Karnataka,Bijapur / Vijayapura,1966,22.852521182258656,15.021968844393635,18.937245013326145,18.794775032587314,22.08513040501076,15.319208685203389,21.051161205357698,16.82332882129459
Karnataka,Bijapur / Vijayapura,1967,22.86862159461453,14.691916826394678,18.780269210504606,18.548408982891136,22.143321104050237,14.799642417306714,21.134696985122705,16.157543524118893
Karnataka,Bijapur / Vijayapura,1968,23.2271235674014,16.292582947844746,19.75985325762307,19.53865666178132,22.625568871822473,16.443254738713506,21.42053374867757,17.591780290991103
Karnataka,Bijapur / Vijayapura,1969,22.897266668351623,17.32868522981383,19.842551602303786,19.9034836232745,22.17639244153563,17.50728148604262,21.07205189822887,18.882905991609437
Karnataka,Bijapur / Vijayapura,1970,23.169691143788988,17.193843180102334,20.065812415586784,19.939257594200836,22.471348332880787,17.332849124132387,21.272342097224396,18.653110941794587
